feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,WB16A3C
0.63875943,0.396583,0.48488307,0.013252202,-0.067601204,-2.0743341,-2.0238771,2
-1.7206763,0.59989727,1.2988111,0.15826732,2.1024907,-0.09592536,0.2700427,1
-1.39188,0.48734498,-1.2237403,-4.0821934,1.1089889,2.5239363,0.2740113,2
-1.1170927,-0.20332085,-1.596445,-0.6357781,-0.6950803,1.6531862,-0.34910205,2
0.35681188,0.5219932,0.5028366,0.5562823,0.74669445,-1.0755421,1.5572131,2
-0.37802613,-1.039257,-0.80174345,-0.2854136,-0.8024467,-1.2604148,0.18669121,3
-0.6184365,-0.32012963,0.47732222,0.601988,0.6826814,0.6169795,0.39638752,2
-1.916055,0.35569388,-1.6005374,0.2933895,0.34471133,1.0196325,1.0967965,2
0.18440716,0.090615995,0.17357677,1.0774804,0.20514902,-0.5305004,0.55907756,2
2.473468,-1.9068297,0.5195529,-0.42393166,0.44665888,-1.2696903,1.4569519,2
-0.8257709,0.1757896,-1.6127727,1.4052016,1.2597772,-1.4443778,0.8056057,2
0.7215363,0.4302962,0.08461673,0.56128883,0.7787879,1.0290704,-1.2019119,2
0.35796058,0.90187883,0.3123119,-0.62726873,1.2131089,0.7426456,0.3109128,1
-2.817272,2.0248146,0.15044156,-1.9866134,0.7169442,-0.09304441,0.6811464,1
1.230529,1.5891789,-0.38883442,-0.54302263,1.6682819,1.6030797,0.28265703,2
-0.24074617,-0.62169194,0.6028159,0.2996921,3.659073,-1.8445158,1.7617774,1
-1.2079153,0.80470806,1.2645915,2.846497,0.65405977,1.7426766,-0.9787334,1
1.9375538,-0.091605276,-1.3693827,1.2196325,1.1911895,3.0040748,2.9634137,1
-1.1334852,-1.0708113,-0.9730648,-0.25827947,0.100956276,3.0573654,0.112228945,2
-0.15152903,0.42154953,-2.1699662,-0.3420351,2.002567,2.1229892,0.16691671,2
-0.7528633,-0.0461399,-1.4271162,0.08215203,0.48731545,0.10364299,0.7365128,1
-0.18939388,0.7558162,0.96770954,1.1700352,1.5976787,0.63443965,1.3047897,2
1.1130838,1.3306345,-1.4553965,3.194519,0.64655,-0.2123254,0.3906309,9
0.32793406,0.22661999,-0.007127136,1.3013494,0.30095953,0.63348496,1.548755,2
-0.53957194,-0.5629716,1.0379711,-1.4989307,0.33852684,-0.2846087,-0.3777285,2
0.3627493,0.63714695,-0.45994675,-0.9998681,2.9663563,0.68675214,0.10103007,1
-2.940574,-2.4935951,-0.38813114,0.008652624,0.41143176,-0.24658957,-2.10943,2
-0.9968837,-1.6129675,-1.9626119,-1.7175103,1.9954503,0.35565338,0.0061775185,1
0.85356736,-1.1015682,-0.853946,-0.72978103,-1.2374022,4.164931,-3.8155794,2
0.41905504,0.6873569,0.14705938,0.9497799,1.304892,1.1882546,0.9051866,1
-0.23855068,0.7459987,0.106999315,1.2083803,1.1365128,-1.194481,0.48628604,3
-3.863026,1.0847178,2.0404594,-2.4772282,0.8814012,1.4746953,-1.4561657,2
-1.0150069,-0.45714012,-1.5357255,-0.56242913,0.22751336,1.5922942,-0.032143712,2
-1.6626723,-0.33754033,-0.54579884,-0.98628944,1.2299893,-0.23558323,-1.3576941,2
-0.49279264,1.2166581,0.5833716,0.19333258,0.6268511,2.1917453,-1.0864359,1
-0.75073683,-0.35433736,0.16351616,-2.0731456,-0.61953807,0.13705124,-0.5270183,2
-2.2794137,0.37165865,1.1469139,0.3372835,1.5675282,0.43898442,0.21291642,1
0.12024498,-0.8793985,-2.0789957,-1.7151188,-0.046381813,0.062029608,0.599014,2
-1.0135897,1.8059067,-1.4212991,0.019113898,-0.08862369,-0.9853139,0.4630357,1
-0.67631143,-1.6229564,3.2063096,-1.6664436,0.96073306,2.193999,-0.24797145,2
0.14160775,0.2967958,0.6679082,-1.407368,0.17682888,1.108821,-1.8574314,3
0.030804489,0.5979147,0.16202495,-0.9799624,1.6600579,0.88285214,-0.52253723,1
-0.8042488,-1.343173,-0.6183866,-0.13191369,0.62989855,1.4508356,-1.9159616,4
-1.4374095,0.11412061,-0.48706234,-2.11395,0.27627403,1.0344112,-0.5862468,1
-1.1551945,-0.6892198,0.3461389,0.797647,-0.37810564,0.22971813,0.19902843,2
-1.314252,0.76833886,0.25781626,-0.75802416,-0.031082358,0.3007393,-0.1944969,1
-1.6180346,0.9146698,-0.82786477,-1.2852528,-0.6000157,1.49181,-0.2430239,2
-3.2297711,-1.5747652,0.68649834,-1.4250745,-0.3953854,-0.004629352,-1.1955327,2
-1.5446424,0.8405343,-0.43722934,-0.6861121,0.33014986,0.30971655,0.38996446,2
-0.7894609,0.92007554,0.8584778,0.42113432,0.42452836,-1.0399042,-1.1176828,2
1.5298945,1.9082303,-1.4435877,2.1139405,0.76492834,1.0944853,-0.083962336,1
-0.47285149,0.22638993,-0.6546549,-1.4943035,-0.30211148,0.41495177,-0.34031746,2
0.4927877,0.10818904,0.807524,0.86227405,0.9796295,0.3921124,0.49439353,2
-0.2356863,-0.909344,-1.3450925,-0.033285365,1.2853335,-1.6951168,0.7291679,2
-1.1395519,-0.33016562,0.7244391,-0.77885735,1.0660186,-0.4587489,-0.6756295,2
-3.0105813,-0.21659888,-0.0047061816,-0.08551615,-0.47722462,0.023717988,2.9125733,2
-0.84506476,0.24311568,-0.63751185,0.35966215,-0.6199557,-0.6173089,0.54625773,2
-2.1047688,-0.1366295,0.30314037,-0.03234852,-0.34501103,0.23090716,1.5411034,1
-2.9867835,0.26248825,0.42681283,-0.4882232,-0.50349367,-0.11106956,1.9810197,2
0.013470497,0.7773175,0.19847034,-1.2811213,0.71261126,1.3728342,0.236856,2
-2.0627573,1.4259244,-1.0807035,1.621909,-0.81760216,1.8380293,-0.22396468,1
-0.063120544,0.80185163,0.93859017,-0.6577751,0.9961543,2.2251422,0.3717384,1
-0.8789963,0.024448264,0.86930126,0.3370191,0.6610774,-0.11362244,0.41391036,2
1.9291873,0.36637613,-2.6574829,1.2107885,0.7767007,-0.34231463,0.5035432,2
0.86830014,1.3658065,-0.14228183,-0.23725772,-0.8662241,-1.7278723,-1.4181893,3
-2.1324685,1.2297281,0.9451782,-0.09244282,0.3801781,1.0232496,0.7581871,2
-1.5857252,1.0159686,0.09610205,-0.33498073,0.9006449,0.117649004,-0.032982625,2
0.07292122,1.8224577,-0.602142,-1.319857,-0.19695176,-0.63612366,0.89284396,1
0.47855046,-0.0949879,-2.4690633,-0.98662275,0.5011152,-1.975185,-0.11027266,3
-0.96678096,2.1965334,-0.37879664,-0.53866434,0.45010722,-0.61023307,1.5468028,1
-0.3470638,0.10809451,1.1448109,0.6953658,0.84460604,0.20378998,-0.07280339,2
0.031369958,0.35589495,-0.12896761,-0.36841244,0.42244416,1.0527649,-0.026789812,3
1.3746579,-4.4119334,0.42021412,1.1041131,0.63220555,1.7094673,0.28049877,4
-0.51842135,0.9902515,1.1951288,-0.98532945,0.41687495,0.3353906,-0.6226446,2
0.31728432,0.12847807,-0.46545178,0.70829487,0.687387,-1.7309105,1.7425692,2
-1.8004277,1.1748531,0.7492297,-0.12662959,-0.26287356,-0.06544549,0.5461973,2
0.35515815,-0.027980054,-0.4642077,0.11261603,1.8097187,0.30210915,0.29489264,2
-0.9304629,0.1628783,-0.57406735,0.110879436,0.7508361,-0.8112804,2.2813632,1
-1.7894666,1.6802076,-0.060680717,-0.0024480522,0.4503887,1.2306887,-1.1537995,1
-0.17796198,-1.3348246,0.59408003,-0.5497159,0.9933835,-0.9864645,0.45670217,2
-1.6619648,-1.5093063,-0.9203787,0.6774115,0.42234138,-0.8175377,3.3513951,1
0.07115865,1.4613909,0.76538086,0.02219722,0.718622,-1.5115559,0.18261202,1
-0.7747456,0.21893868,-0.9765724,-0.013269328,-0.485036,-0.048407543,1.0765986,1
0.91457427,0.79636085,0.76098317,0.5372316,0.8920227,-1.1542655,-1.6968483,2
0.9844973,0.9000008,-0.38477647,1.0599318,1.4942518,0.94291055,0.026855554,2
0.047857154,-1.1358732,-0.07859488,1.5376259,1.2593993,-0.9191341,-1.1771449,3
0.26765838,-2.1865602,1.0577338,-0.3556499,0.6104344,-1.223403,0.049585853,2
-0.009863146,-1.6775987,-1.9587994,-1.7124269,0.08837586,-0.14706175,0.0019673929,3
-0.8998112,-1.2018974,0.72095555,-0.6704838,1.1312147,1.7359165,-1.7953469,3
0.13886794,-0.31475386,-1.6994574,-1.9302226,-1.0851927,-1.349453,-1.7952529,3
1.8568068,-0.9967759,0.93956536,-0.52623767,1.8622147,2.1766527,2.640462,1
-0.32672584,-0.39703047,-0.87476784,-2.5237453,-0.03257088,0.36585596,-0.9116749,2
0.061546218,-0.7486356,1.5563146,-1.3412199,0.85182846,0.033632513,-1.2482612,2
2.6847107,-1.121017,-1.4520949,1.9562199,-0.6158703,4.229748,1.8192213,1
-1.4172724,0.99362653,0.9982127,-0.78703415,2.1547194,-0.2090802,0.32910097,1
0.49838027,-0.6416594,2.028247,-0.8961256,2.0567958,-0.08312225,-0.12657751,2
-1.608008,0.8522351,0.5559473,-2.14297,0.16253854,-1.5605012,1.1387403,2
0.8485064,-1.969307,-0.24262075,-1.5862169,-1.6339732,-2.7176418,1.556725,4
-1.3580347,-0.29032344,-0.032708846,0.2749918,-1.2647227,-0.08734869,2.5949078,2
-0.16780543,-2.0592737,-1.6607002,-0.90050703,-0.68332493,-1.0729188,-1.0498344,5
1.0575534,0.7807829,0.19414452,-2.9831662,-1.187008,-0.61664695,-1.0101345,9
-0.30442533,-0.56989783,1.3301206,0.22595957,1.0487516,-0.24486838,0.17167601,2
-0.39693016,-0.14100045,0.70077413,-0.12676209,1.0802877,-0.030058164,-0.4276968,2
-0.6398735,1.7342865,0.6167936,-0.5282562,1.3948241,-0.016885836,-1.3225784,1
-0.065025836,-0.4602643,0.4402008,-1.1952271,-0.0806984,0.05312988,-0.57960075,2
1.8089269,-1.452539,-0.80255127,0.5260402,-0.29442218,-1.3975978,0.8756208,3
-0.35234058,0.049176294,-0.46688217,-1.7021854,0.7433571,-0.19482842,1.6831394,2
-1.9256346,0.90122604,-0.087854594,-0.6745916,-0.8370405,-1.1596031,0.3850618,2
-1.31691,-0.4079586,0.28010938,-3.0030434,-0.2269892,1.3689177,1.1072199,1
0.9716451,-2.1133993,-0.45399243,0.31162673,0.7504204,-0.66551316,-1.0010457,5
-1.296401,-0.71597093,-1.2604723,-0.45198935,-0.1476819,-1.8937683,-0.16763294,1
-0.24785426,2.1459174,-1.0680863,0.6116408,1.3572173,-0.4874052,0.7896145,2
-1.7227248,0.7654881,-0.19336767,0.99093014,-0.28453553,-0.61150926,1.1957406,2
-1.9966166,0.5404222,1.3811353,1.8006736,0.15600967,1.5533814,1.709015,1
1.3644651,-1.0830066,0.17752385,0.8569655,0.5720197,3.1804886,2.4712446,1
-1.323894,0.9641609,0.25044978,1.150406,1.6903913,1.1976019,-1.040702,1
-1.7256155,0.47443968,0.51341784,-1.0430422,-0.14817627,-0.22873968,-1.2879232,2
-3.0156057,-0.8749214,2.499228,2.0810766,-0.23141013,1.4896237,1.4741739,1
0.19796295,-1.0692796,0.17986856,1.404607,0.54460305,0.87211335,-0.33801293,2
-3.3411071,1.1516261,0.5038865,1.0189552,-0.006730791,-0.471963,0.36549613,1
-0.96187794,-0.0039402023,-0.10275617,-0.79106945,-0.65946996,0.7321691,0.54069066,1
-2.123546,-2.3257792,-1.1759212,0.26583734,-0.46564138,3.0096269,0.85792714,2
0.5069766,-0.40222126,1.1832329,2.139376,1.7394959,-0.7932037,0.9285408,1
-2.6074471,0.13291132,-1.8646734,-0.6774263,-1.3175079,0.97106797,1.7367693,1
-1.3923162,-0.36779293,-1.2036241,-1.1658244,-1.3635516,0.6674781,1.0496719,2
0.06332478,0.075321764,0.510409,0.78332,0.6875706,-0.13057975,2.0277274,1
0.16762127,-0.5639309,1.2846515,-0.8657238,0.66187966,1.2684795,-2.2407196,2
-0.93578935,-1.28845,1.4439503,-0.21392775,-0.047635842,1.3004181,0.22196008,1
-2.288551,-0.974226,-0.7008775,0.600964,-0.9579602,1.9424273,0.5182501,1
-0.91579723,1.0948013,1.0062728,0.08006429,0.19856682,-0.3466283,-1.7149627,1
-0.33410782,-1.497765,0.6919948,-0.25793093,0.44019514,-0.74720716,-0.58349675,3
-1.0777141,-0.15582208,0.82435113,-0.59286326,0.82792693,-0.4536378,-0.22762746,2
-0.4106767,1.2701125,1.216286,-0.28851366,0.70611805,-0.67212605,-0.9799877,2
-0.038178373,-1.2689787,-0.85945326,-0.32412615,-0.44319466,0.44261035,-1.2514956,4
-0.19704317,-0.2717781,-0.74370426,0.81259745,1.0024084,1.2617573,-0.87736523,2
2.561291,-2.8958557,-0.63516587,3.2658792,-0.23771764,4.345459,-1.8225707,4
-0.4623108,-0.77763164,1.4227712,-0.14611226,0.199378,2.4010484,-0.24406217,2
-0.91466886,-0.15928333,1.6707752,1.3693057,1.5150899,-1.3902061,-0.106735945,3
-2.1807995,0.7191433,-0.2800774,-0.6841348,0.029094364,-1.1730298,-0.015893422,2
-1.5268992,0.13306879,0.9616677,-2.0033622,0.65482146,-1.0393322,1.0112237,2
-1.0700753,0.7846415,-1.615448,-1.7096301,0.60551864,-3.1797922,-2.118053,2
0.43066645,-1.5382854,-0.60843503,1.6874865,-0.3083777,-0.41807482,-0.17739736,4
-0.554664,-0.8090432,-0.03303071,0.25675038,-0.020187918,-1.6820965,-3.3261826,3
-1.6087463,0.11288066,-0.121126145,2.3961642,-0.8802379,1.5995744,-0.39425507,2
-1.6043904,-1.3069236,-1.332126,0.18895723,1.8919762,2.0821762,0.3639067,2
-1.3589603,0.7180916,0.7725727,-0.17586991,1.7903769,-0.0776323,0.36785334,2
-1.9695873,-1.0241194,-1.3047833,-1.7692927,-0.08882846,0.56560457,2.705491,2
-0.23300521,-0.05569227,-0.7408728,-1.4855732,0.27700076,0.95019644,0.41980392,1
0.05407421,1.5902127,0.9160059,-0.13888624,0.8776556,-1.6504489,1.5781637,2
0.45211858,0.026998078,-1.0156739,1.087935,1.4295566,1.2748038,-0.8123665,2
-0.28199524,-0.55742764,-1.1480597,3.2146807,-0.8752839,0.11491275,-2.6239538,5
-1.3971152,-0.4520661,-0.15434588,0.8017944,-0.14560525,0.3239866,1.7370459,2
0.4796323,-0.88280904,0.8484696,2.5429523,-1.0780026,-1.2748979,-0.85559314,2
0.68871254,1.5594944,2.0459294,-0.31395656,1.1891203,0.38077563,0.43047848,1
-1.3580642,0.05442814,0.76488435,0.47990042,-0.30442262,0.030526139,-0.14328022,2
-2.352009,-0.32824448,-0.024204694,-0.008972354,-0.24389715,-0.74137247,-0.35448936,3
-1.4277105,3.0418372,0.5146495,-1.6792543,0.28844687,-0.57207817,1.5730246,1
1.5497478,-0.9543273,1.5047386,-1.7253662,-1.6070026,0.0954263,-0.6208521,9
0.4491829,0.26146126,1.3085879,-0.64666766,-0.0155695565,1.2128586,-1.7595314,3
0.5548644,-0.057245366,-0.6443992,0.061440077,-0.96523106,-3.009037,0.6734627,1
-0.9912533,-0.12308265,-0.43623382,0.079140045,-0.75208944,0.12569958,1.0232894,1
-0.8449731,0.44116274,0.48931748,0.58098906,-0.16302346,-0.12309373,0.6526351,2
0.41084382,-1.0906872,0.6404159,-0.322606,0.18079415,-0.38443673,-1.9321786,4
-1.3141311,-0.5630266,0.37063396,0.94335604,-0.8384714,0.19634475,-0.31928152,2
0.3023633,-0.07639031,0.43273056,-1.4710786,0.798429,0.6987169,-0.72676784,2
-0.003771726,1.7298046,0.9600329,1.605348,1.0736398,-0.7677719,1.8141367,1
-2.3853462,0.42921573,-1.9253323,0.8373496,-0.7749795,-1.6572697,-0.92024237,2
-2.443464,0.7621363,0.13604759,-0.5044613,0.18078327,0.6940759,1.5757426,1
1.3439981,-0.5107835,-0.80734134,1.0800068,0.31371912,-0.111062504,0.5140012,2
1.756096,2.8094695,-1.8872465,1.3060163,1.0861077,-0.6760833,0.8816866,1
0.70948464,1.4185548,-0.18372475,-0.111605264,0.31484723,-0.2101017,-0.75072414,1
-1.690525,-1.315893,-1.5392208,-1.0869584,2.9791331,0.240266,1.5413957,1
-2.4800327,1.8322315,2.4083395,0.26213425,1.1725175,0.96822387,-1.0328106,1
-1.0926301,-1.0000881,-0.029572047,-1.9746343,-0.4640267,0.21976408,0.41642633,2
-0.28426954,0.8663774,1.1645598,-0.6410393,1.9926659,1.6689988,-0.4658459,1
-2.2699878,1.7190729,-0.8168466,1.5918176,-0.24972136,-1.3819569,1.1760317,1
-0.87731004,2.0437799,-0.79810894,0.41662523,1.0530132,-1.0231217,0.34821963,1
-0.7038795,0.40739352,0.95343584,-0.16880569,0.6306092,-0.15648057,-0.7304141,1
-1.1412375,0.36293942,-1.0856041,-0.33812374,-0.43353984,1.0182158,0.40849963,1
-0.7097248,-1.4114697,0.14873092,-1.5621287,1.6132376,0.2993452,0.1355871,1
0.5091178,-1.1415656,0.679936,0.670565,0.4349847,1.1335044,2.1784117,1
-1.7271483,-0.87672174,1.5291821,0.50479,0.009251311,2.2821171,2.063658,2
0.9535394,0.01850149,-0.5678276,0.7776669,0.062425748,-0.4741849,-0.61629677,2
-0.35308236,0.15667862,0.9257319,0.83182263,0.575428,-1.3164737,-0.6012421,2
-0.60526776,0.6081391,-0.0068179592,-1.7482498,0.36553752,0.6146427,1.0487889,1
2.3329933,-2.237986,-0.7698256,-1.6415983,0.1318926,-0.6678622,-3.9305122,3
0.13185193,-0.8086981,2.6274152,-1.121163,1.5588831,-1.3982437,1.9038296,2
-0.44507495,-0.28427225,-0.66954505,-0.5756829,-0.29068515,0.60436213,1.0074829,2
1.9089247,-2.0113716,2.0510275,1.3718575,0.68062985,0.5271151,-1.6326071,2
-1.3888843,0.27443105,-0.07275236,-0.084890105,0.46084154,-0.24479277,0.19466676,2
-0.39391384,-0.8951439,-0.0669979,-0.76878,0.23282088,0.56165594,-0.5565832,3
-0.39354733,-0.2923845,1.6518486,-0.58481205,0.7909237,0.09903867,-0.8336458,2
-0.816018,-1.4371643,-0.039168432,-0.80328906,-0.65633214,0.9349798,-0.7420687,3
-0.25768462,-0.8594562,2.1624827,-0.17385182,1.5915294,0.5717645,2.0386808,1
-0.47920236,-0.12784038,-1.4686822,-1.3858747,-0.26945978,-0.5844827,1.8937805,1
0.027314637,0.66744244,2.303663,-0.4702018,1.2102795,1.6110972,0.90033394,1
0.2557314,-0.82025355,0.90107614,-0.22372302,1.6978052,0.081827015,-0.8399621,3
0.27242956,-1.0778859,-3.4361572,-1.8918823,-2.2130027,1.4715065,-3.343823,2
-2.187275,0.60837924,0.028164677,-0.8369487,-0.14660314,0.36596408,-0.008483101,1
-0.054653786,-0.17037065,1.2234398,-1.0622334,-1.1748316,0.23519075,0.7931189,1
-0.98893005,0.7016968,-0.3141662,-1.9475535,0.21004452,1.2179152,1.4528062,1
-1.0113723,-0.26274294,-0.5191044,-2.3541877,-0.028769825,2.6680274,2.196956,1
0.18961151,-0.24764924,-0.9559307,-0.5097298,-0.6135315,-0.7594707,0.9687591,2
2.3505762,-3.9999254,-2.331425,-1.0972469,0.8721117,2.3687303,-1.1760415,4
-0.6571765,-0.08289542,0.6792257,0.052213892,1.0313015,-0.19625157,-0.042077716,1
-0.46207714,0.23338316,-1.3917427,-0.046925507,-0.06479089,-0.7563146,0.8834188,1
-2.966428,0.16878782,-0.08483082,0.55703557,0.23864643,-0.076553114,1.3209991,1
-2.7835367,1.3667822,0.54261225,-0.17854214,0.48413634,0.72031575,-0.26245973,1
-0.95461315,0.61460435,0.92867297,-0.00097595155,0.40086007,-1.2059546,-0.4839192,2
-1.6952761,-1.2267045,1.4357705,-1.1302747,1.5079231,2.387281,-0.1986933,2
0.082084104,-1.4033371,1.2051673,0.944135,1.7768039,-0.6631364,0.96226114,2
-0.84345603,-0.21584417,1.583216,0.39059997,1.360547,-0.2766197,0.164815,1
-1.8908137,-0.54002756,-0.9008681,0.44087997,1.275329,-0.006703127,-1.1618173,2
-1.2744181,0.17910092,-0.298998,1.1348778,1.8262945,1.1452578,0.12158142,2
0.18963103,0.24581806,0.25303218,0.6422292,1.0592083,-1.671088,1.9616632,1
-1.3981467,-0.28021866,-0.7964721,0.088191524,-0.981882,-3.4797478,0.4298474,2
-0.22943059,-0.06683499,0.3696097,0.04500233,1.2267147,-0.088067494,0.94562036,1
-2.5250185,-1.1535956,-1.5837308,-0.37129974,-0.5401325,-0.6067742,-0.6384046,2
1.3503253,-1.0472444,-0.99130785,-1.0864191,-0.7525964,-0.09908478,0.6527252,2
-1.6883076,-0.20135172,-0.37650877,0.5876221,0.827424,1.7734708,-1.9639748,2
-2.5156853,0.70565766,1.0323712,-0.13969803,2.601086,0.3791982,-0.44833234,2
-1.8687124,0.38442343,-1.0200856,0.36215666,0.0758172,0.42931557,-0.25114575,2
1.8248012,-3.112511,-1.5365578,0.24774408,-2.9474902,1.4838012,0.24494873,3
1.2026783,-2.5048766,-0.26646507,-0.59826,-1.3978372,-0.17073247,-0.31315395,4
-0.13808322,-1.1788452,1.3014505,-1.0394015,1.3134117,-0.97443074,1.1540042,2
-0.8891772,-2.0329616,0.118778,-1.5528868,0.21131232,-1.4883296,0.455119,2
-0.9661194,-0.2684891,1.0893713,-0.446033,-1.4515615,-1.2601568,1.4892845,2
0.08999775,-0.87996674,-0.26758653,-0.022453807,0.58728033,-0.25850204,1.0743339,1
-0.0104452,-0.48904026,0.9930416,0.15651268,0.80878586,0.20340522,0.5345825,2
-1.6987604,0.4206942,0.89188015,-0.5522897,-0.8848673,0.7973846,1.6527716,2
-1.4148027,1.4686676,-1.0874599,-0.79087234,0.17724541,0.554654,2.9283226,1
0.13577229,-0.55562353,0.7265539,0.36916226,0.44695926,0.22395684,0.50375587,2
-0.049472645,0.86494476,-0.1606421,0.4739017,0.9164706,0.22131246,1.0207087,2
1.2729137,0.7946238,0.37951785,-2.0635161,-1.4848888,0.08468504,0.56367064,5
1.0026689,-0.10772011,0.32636142,0.007815763,-1.0385414,-0.85933983,-1.9447074,4
0.09666169,-0.66744673,2.0230331,0.07427235,0.20607466,0.87542367,0.7155332,5
-1.7210615,1.7268575,0.54756594,-0.10440799,-1.722572,-0.13907409,1.1449542,1
0.7268995,-0.46372887,0.005569823,-0.66143304,-1.7449486,-1.5478766,-1.712722,4
-0.45502293,1.8388156,-0.14338565,-0.027833961,0.4638994,-0.9633629,0.65856075,1
0.73488444,0.012471131,0.85060775,0.2656677,-1.4100263,0.18046694,0.7386566,2
-0.33715743,-0.37297526,-0.84356964,-0.9732248,1.5437888,0.16172864,1.5385994,1
-1.4877843,1.3233628,1.1073071,-1.0393881,0.7770307,1.7420974,-1.1152409,3
-0.39747554,-0.3568996,-0.33357376,-0.140982,-0.06737779,0.09852881,-0.23802981,2
0.34660733,-0.040708955,-0.13462032,0.7663485,0.5288666,-0.4036383,0.99071926,1
-2.7264218,-0.04410287,0.4155844,0.9198493,0.43625998,0.70180607,0.76051545,2
-0.9558024,0.21175869,-0.97249186,-0.73887825,0.31178203,-1.0087066,1.0552037,1
-0.08592497,-0.14084163,0.15711153,-0.61101377,1.420472,0.32170543,0.5132506,2
-1.2950652,0.9393044,-0.041977502,-1.2687267,0.38310677,-0.32268193,0.82815695,1
0.1049646,-0.7314908,-0.07796916,0.5219466,0.4132177,-0.8643126,-0.46613437,2
-1.0419518,1.6304513,0.4147852,-0.94487053,0.81175226,-0.37314266,0.49814856,2
-0.18152507,-0.63208,-2.4482589,-0.0015661493,1.1823515,-0.007965228,1.8537703,1
-0.9749694,-0.22357687,-0.5780972,-1.53267,0.62896234,0.9304701,-0.097082734,1
-0.37285805,-0.28124878,0.37287015,0.116066456,1.3941857,0.31953427,1.5615342,1
-0.19528382,0.58168787,0.22882935,-0.5326389,0.6315373,0.8170797,-0.6430212,2
-0.09034121,-0.42485625,-0.048408,1.3813986,2.1490312,-0.38043955,0.059165973,2
-0.47217867,0.6328876,-0.8748687,0.04217211,0.12849857,-0.25958988,1.3868567,2
-0.33216593,-0.15559664,0.2826001,-0.429342,3.147571,2.605974,-0.04788198,2
-1.9950159,0.43691683,0.1807042,0.21649665,-0.5798863,0.3875974,0.7382413,2
-0.38264412,-0.19531079,0.20343125,-0.36870912,1.2404777,0.10674844,0.611573,1
-1.0020823,-0.6978146,-0.41254628,-1.3464063,0.07357159,0.41496375,-0.15236859,2
-1.5291479,0.3260036,0.34522265,-1.4157534,0.1407897,0.92934996,1.1825126,1
-0.51695555,1.1282083,-1.4921846,-1.4058088,-0.09110609,-0.93290114,1.4327626,1
-0.8409164,1.3340741,1.1197382,0.07750031,0.9468346,-0.06410925,0.6887264,1
0.14299661,-0.7520202,3.4625735,1.1044164,0.703076,0.83405876,0.21971308,2
1.2607081,0.23715451,0.36168772,-0.8378053,0.23467909,-0.55393255,-0.8607919,3
-0.26630503,1.2623287,1.8692477,-0.00058583915,0.9422191,-0.92149407,0.26320705,2
-0.44308424,3.504789,0.024556313,-0.011414163,-1.1417842,-0.38422734,1.1094116,1
1.4211968,-2.013885,-0.95378196,-1.5032015,0.4698686,2.02216,-2.56181,3
4.984339,3.2732604,-1.1100266,-0.37350422,3.8098216,-0.5847157,2.5551915,2
0.7391529,0.50591165,0.06926478,-0.7086276,1.8551204,-1.6527414,0.86340106,1
0.14280596,1.4571077,-0.6001491,-0.7741554,0.8724812,-1.7239573,2.1339753,1
-0.7176267,0.3389676,0.19648457,0.98295027,1.350029,0.3140855,0.56542045,2
0.15711918,0.07727954,0.40586382,-0.15136343,0.4711067,-0.38600618,0.046072956,1
-2.1744015,1.3996164,-0.541358,-0.851477,0.52039593,-1.0258542,1.4257262,1
